ID,treatment,version,problemNumber,problem,problemType,responseTime,accuracy,sessionNo,mrDifficulty,changeMrDifficulty,programDifficulty,changeProgramDifficulty,age,gender,race,occupation,yearsProgramming,numPL
p00026,B,version3,26,312.bmp,TREE,24.52165603637695,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,27,42.BMP,TREE,16.30719184875488,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,28,136.bmp,CODING,17.22175598144531,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,29,120.jpg,MENTAL,51.0579833984375,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,30,98.jpg,MENTAL,19.68315315246582,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,31,11.BMP,ARRAY,6.276067733764648,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,32,113.jpg,MENTAL,48.33643341064453,0,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,33,324.bmp,CODING,29.6440258026123,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,34,22.BMP,ARRAY,14.14579010009766,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,35,315.bmp,CODING,14.75173854827881,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,36,303.bmp,TREE,12.50068759918213,0,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,37,127.bmp,CODING,20.82004928588867,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,38,54.BMP,TREE,12.36019229888916,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,39,208.bmp,TREE,15.89976787567139,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,40,96.jpg,MENTAL,6.919327259063721,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,41,330.bmp,ARRAY,55.5703239440918,0,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,42,9.BMP,ARRAY,28.17740440368652,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,43,33.BMP,TREE,14.19022750854492,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,44,72.BMP,MENTAL,5.588871479034424,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,45,46.BMP,TREE,19.04848480224609,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,46,105.jpg,MENTAL,102.8164749145508,0,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,47,16.BMP,ARRAY,9.91876220703125,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,48,126.bmp,CODING,7.006391525268555,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,49,97.jpg,MENTAL,27.6716423034668,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,50,59.BMP,TREE,14.3335657119751,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,51,4.BMP,ARRAY,11.42596626281738,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,52,13.BMP,ARRAY,20.17027854919434,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,53,306.bmp,TREE,13.18397235870361,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,54,101.jpg,MENTAL,15.68155288696289,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,55,309.bmp,TREE,123.0969467163086,0,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,56,82.BMP,MENTAL,8.396613121032715,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,57,60.BMP,TREE,11.65369701385498,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,58,66.BMP,MENTAL,4.194273948669434,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,59,130.bmp,CODING,6.388693809509277,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,60,83.BMP,MENTAL,3.118960857391357,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00026,B,version3,61,1.BMP,ARRAY,16.41786575317383,1,2,4,same,1,same,21,Female,White,Computing Student (undergraduate),4,4
p00001,A,version2,1,71.BMP,MENTAL,13.63949108,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,2,207.bmp,ARRAY,15.55937481,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,3,135.bmp,CODING,9.345742226,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,4,77.BMP,MENTAL,28.60686302,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,5,146.bmp,CODING,19.66814804,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,6,68.BMP,MENTAL,9.500939369,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,7,88.BMP,MENTAL,16.64200592,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,8,141.bmp,CODING,14.3776598,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,9,37.BMP,TREE,9.493154526,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,10,111.jpg,MENTAL,7.223769188,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,11,64.BMP,MENTAL,7.31177187,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,12,86.BMP,MENTAL,6.380574226,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,13,29.BMP,ARRAY,10.18459129,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,14,115.jpg,MENTAL,17.42637634,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,15,150.bmp,CODING,9.518896103,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,16,43.BMP,TREE,14.80016899,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,17,41.BMP,TREE,13.61727905,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,18,203.bmp,ARRAY,10.23050785,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,19,149.bmp,CODING,34.87592697,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,20,112.jpg,MENTAL,10.47224236,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,21,119.jpg,MENTAL,10.9029026,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,22,106.jpg,MENTAL,19.70274353,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,23,116.jpg,MENTAL,12.34541416,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,24,84.BMP,MENTAL,12.21733761,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,25,204.bmp,ARRAY,10.22815037,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,26,91.jpg,MENTAL,13.86135387,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,27,53.BMP,TREE,9.872324944,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,28,108.jpg,MENTAL,36.12276459,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,29,143.bmp,CODING,21.6854496,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,30,129.bmp,CODING,10.34397984,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,31,109.jpg,MENTAL,43.06892395,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,32,117.jpg,MENTAL,50.04629898,0,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,33,14.BMP,ARRAY,15.21589184,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,34,57.BMP,TREE,14.64513397,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,35,48.BMP,TREE,16.51787376,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,36,20.BMP,ARRAY,13.67352295,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,37,138.bmp,CODING,15.40984058,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,38,202.bmp,ARRAY,8.434588432,0,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,39,39.BMP,TREE,15.74641609,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,40,110.jpg,MENTAL,30.51573944,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,41,2.BMP,ARRAY,13.70158672,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,42,40.jpg,TREE,19.75933266,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,43,132.bmp,CODING,17.04159927,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,44,65.BMP,MENTAL,8.732946396,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,45,51.BMP,TREE,14.59938812,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,46,211.bmp,TREE,15.23819828,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,47,17.BMP,ARRAY,18.12401009,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,48,35.BMP,TREE,48.20046616,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,49,5.BMP,ARRAY,13.8124361,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,A,version2,50,145.bmp,CODING,14.7622757,1,2,4,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,1,70.BMP,MENTAL,9.801899909973145,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,2,10.BMP,ARRAY,16.84543037414551,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,3,75.BMP,MENTAL,12.88729572296143,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,4,144.bmp,CODING,72.86845397949219,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,5,34.BMP,TREE,16.12152099609375,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,6,55.BMP,TREE,14.96298599243164,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,7,214.bmp,TREE,29.10526084899902,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,8,27.BMP,ARRAY,20.50446319580078,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,9,125.bmp,CODING,25.98063278198242,0,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,10,52.BMP,TREE,11.52902889251709,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,11,107.jpg,MENTAL,35.22130966186523,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,12,92.jpg,MENTAL,17.7081413269043,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,13,139.bmp,CODING,16.65153121948242,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,14,201.bmp,ARRAY,15.08434677124023,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,15,25.BMP,ARRAY,7.250856876373291,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,16,85.BMP,MENTAL,8.658405303955078,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,17,94.jpg,MENTAL,14.29564094543457,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,18,121.bmp,CODING,8.227381706237793,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,19,74.BMP,MENTAL,9.708966255187988,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,20,81.BMP,MENTAL,5.946691989898682,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,21,24.BMP,ARRAY,13.90126609802246,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,22,102.jpg,MENTAL,33.58921432495117,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,23,63.BMP,MENTAL,4.894912242889404,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,24,6.BMP,ARRAY,14.58612823486328,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,25,45.BMP,TREE,15.05431079864502,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,26,122.bmp,CODING,9.758328437805176,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,27,148.bmp,CODING,6.410281658172607,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,28,212.bmp,TREE,8.632407188415527,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,29,87.BMP,MENTAL,5.48781681060791,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,30,18.BMP,ARRAY,15.30674266815186,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,31,67.BMP,MENTAL,10.60568237304688,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,32,19.BMP,ARRAY,12.53875923156738,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,33,103.jpg,MENTAL,44.07109832763672,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,34,69.BMP,MENTAL,6.336509227752686,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,35,90.BMP,MENTAL,5.058829784393311,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,36,104.jpg,MENTAL,41.46389770507812,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,37,123.bmp,CODING,6.510707855224609,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,38,32.BMP,TREE,8.768623352050781,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,39,205.bmp,ARRAY,14.32607746124268,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,40,7.BMP,ARRAY,16.87123680114746,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,41,80.BMP,MENTAL,5.60145378112793,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,42,47.BMP,TREE,31.88983535766602,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,43,124.bmp,CODING,6.308241844177246,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,44,210.bmp,TREE,11.36318683624268,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,45,95.jpg,MENTAL,8.922891616821289,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,46,15.BMP,ARRAY,16.23873138427734,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,47,100.jpg,MENTAL,11.40383243560791,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,48,134.bmp,CODING,13.92103290557861,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,49,142.bmp,CODING,13.5485258102417,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,C,version1,50,31.BMP,TREE,24.33595275878906,1,1,4,N/A,1,N/A,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,1,22.BMP,ARRAY,29.80500412,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,2,114.jpg,MENTAL,10.6070118,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,3,206.bmp,ARRAY,9.838026047,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,4,133.bmp,CODING,15.06049824,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,5,131.bmp,CODING,13.30430508,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,6,130.bmp,CODING,6.407878876,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,7,105.jpg,MENTAL,36.17258072,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,8,118.jpg,MENTAL,12.47477531,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,9,98.jpg,MENTAL,11.32635593,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,10,128.bmp,CODING,8.661779404,0,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,11,96.jpg,MENTAL,17.73908615,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,12,66.BMP,MENTAL,8.76795578,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,13,126.bmp,CODING,12.48815536,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,14,113.jpg,MENTAL,18.04803085,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,15,140.bmp,CODING,13.2188673,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,16,209.bmp,TREE,19.06096077,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,17,56.BMP,TREE,10.33318233,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,18,23.BMP,ARRAY,13.29662514,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,19,73.BMP,MENTAL,8.068091393,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,20,33.BMP,TREE,10.51850796,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,21,9.BMP,ARRAY,15.06596279,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,22,147.bmp,CODING,29.29558372,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,23,137.bmp,CODING,52.58576584,0,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,24,42.BMP,TREE,20.12830162,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,25,82.BMP,MENTAL,6.704750538,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,26,127.bmp,CODING,5.333042145,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,27,49.BMP,TREE,51.82739258,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,28,97.jpg,MENTAL,10.41139126,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,29,120.jpg,MENTAL,19.4297657,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
p00001,B,version3,30,213.bmp,TREE,22.45258141,1,3,3,less,2,less,,Female,Asian,Computing Student (graduate),,
